employee_id,name,department,job_title,location,annual_salary_inr,years_experience,age,status,performance_rating,projects_completed,joining_year,manager_name,employment_type,primary_skills
11115,Arjun Desai,Data Engineering,ETL Developer,Mumbai,1538130,14.4,47,Active,Needs Improvement,6,2026,Kavya Sharma,Full Time,"Java, Spring Boot, SQL"
11116,Meera Joshi,Finance,Risk Analyst,Noida,1145913,8.6,42,On Leave,Needs Improvement,8,2026,Simran Joshi,Full Time,"Machine Learning, Python, Scikit-learn"
11117,Pooja Sharma,Operations,Process Analyst,Mumbai,1224211,11.1,37,On Leave,Needs Improvement,7,2015,Riya Joshi,Full Time,"Data Governance, SQL, Collibra"
11118,Manish Patel,Technology,AI Engineer,Noida,1052406,10.0,52,Active,Very Good,2,2018,Shreya Mehta,Full Time,"SQL, Power BI, Excel"
11119,Shreya Mehta,Data Engineering,Senior Data Engineer,Hyderabad,2184262,4.5,56,Notice Period,Needs Improvement,8,2025,Tanvi Mehta,Full Time,"Java, Spring Boot, SQL"
11120,Priya Khan,Data Engineering,Data Engineer,Chennai,1254940,6.1,40,Active,Very Good,6,2026,Isha Rao,Contract,"Python, SQL, Pandas"
11121,Dev Rao,Operations,Operations Manager,Bengaluru,2364415,13.7,47,Active,Good,2,2012,Tanvi Shah,Full Time,"Python, SQL, Pandas"
11122,Simran Desai,Operations,Program Coordinator,Mumbai,1905957,1.7,22,Active,Excellent,8,2020,Dev Mehta,Full Time,"Data Governance, SQL, Collibra"
11123,Vikram Nair,Finance,FP&A Analyst,Bengaluru,2280694,7.1,58,Active,Excellent,5,2022,Kavya Singh,Full Time,"LLM, RAG, LangChain, Python"
11124,Rohan Khan,Product,Product Analyst,Ahmedabad,2150295,9.7,35,Active,Meets Expectations,5,2023,Riya Singh,Full Time,"Excel, SQL, Tableau"
11125,Aditya Patel,Human Resources,HR Manager,Noida,1051300,10.7,55,Active,Good,5,2020,Yash Mehta,Full Time,"Data Governance, SQL, Collibra"
11126,Karan Gupta,Cybersecurity,Security Engineer,Kolkata,1538486,7.1,50,On Leave,Good,8,2020,Kabir Joshi,Full Time,"Python, PySpark, AWS"
11127,Varun Kapoor,Technology,AI Engineer,Ahmedabad,855577,1.7,45,Active,Needs Improvement,1,2026,Neha Verma,Full Time,"Python, SQL, Pandas"
11128,Rahul Nair,Analytics,Senior Data Analyst,Kolkata,795616,2.9,53,Notice Period,Excellent,4,2014,Meera Desai,Full Time,"Python, PySpark, AWS"
11129,Aarav Sharma,Product,Associate Product Manager,Ahmedabad,2294311,1.2,34,Active,Excellent,3,2015,Naina Kulkarni,Full Time,"Excel, SQL, Tableau"
11130,Arjun Verma,Cybersecurity,IAM Analyst,Delhi,966764,11.3,53,Active,Very Good,8,2015,Arjun Patel,Full Time,"Excel, SQL, Tableau"
11131,Aditya Gupta,Operations,Process Analyst,Chennai,1820059,7.5,22,Active,Very Good,3,2021,Arjun Gupta,Full Time,"Excel, SQL, Tableau"
11132,Harsh Iyer,Analytics,Business Analyst,Noida,1641992,6.6,47,Active,Needs Improvement,5,2017,Meera Joshi,Contract,"Java, Spring Boot, SQL"
11133,Nikhil Verma,Sales,Sales Analyst,Noida,1795713,10.8,22,Active,Very Good,2,2018,Yash Joshi,Full Time,"Excel, SQL, Tableau"
11134,Sneha Rao,Analytics,Business Analyst,Ahmedabad,2041361,4.7,53,On Leave,Excellent,7,2022,Maya Verma,Contract,"Machine Learning, Python, Scikit-learn"
11135,Dev Joshi,Sales,Sales Manager,Kolkata,1774611,14.1,22,Notice Period,Very Good,1,2023,Isha Kulkarni,Contract,"SQL, Power BI, Excel"
11136,Arjun Mehta,Operations,Program Coordinator,Ahmedabad,1127208,10.6,41,Active,Good,2,2019,Vikram Gupta,Contract,"Java, Spring Boot, SQL"
11137,Tanvi Gupta,Data Engineering,Data Platform Engineer,Mumbai,760372,9.7,53,Active,Very Good,3,2011,Varun Singh,Full Time,"Python, PySpark, AWS"
11138,Rahul Rao,Analytics,Data Analyst,Gurugram,497818,11.8,39,Active,Meets Expectations,5,2019,Vikram Shah,Full Time,"Machine Learning, Python, Scikit-learn"
11139,Kavya Desai,Cybersecurity,Security Analyst,Kolkata,2242603,8.2,47,Active,Very Good,5,2022,Dev Iyer,Full Time,"Data Governance, SQL, Collibra"
11140,Nikhil Desai,Sales,Sales Manager,Kolkata,639901,14.0,28,Notice Period,Excellent,7,2018,Aditya Kapoor,Full Time,"Java, Spring Boot, SQL"
11141,Karan Kulkarni,Sales,Business Development Executive,Ahmedabad,569719,2.7,49,Notice Period,Excellent,8,2016,Aditya Rao,Full Time,"Excel, SQL, Tableau"
11142,Shreya Nair,Product,Product Operations Analyst,Delhi,1629246,3.3,35,On Leave,Needs Improvement,5,2018,Simran Verma,Contract,"Java, Spring Boot, SQL"
11143,Isha Kapoor,Operations,Operations Analyst,Gurugram,1197046,6.9,44,Active,Meets Expectations,3,2020,Nikhil Khan,Contract,"Python, PySpark, AWS"
11144,Nikhil Rao,Human Resources,HR Analyst,Chennai,1358500,8.9,27,Notice Period,Very Good,6,2017,Sneha Mehta,Full Time,"Excel, SQL, Tableau"
11145,Priya Shah,Marketing,Digital Marketing Manager,Chennai,837058,12.6,50,Active,Good,7,2026,Manish Nair,Full Time,"Machine Learning, Python, Scikit-learn"
11146,Kabir Iyer,Finance,Financial Analyst,Mumbai,1406397,10.0,47,Active,Needs Improvement,1,2024,Arjun Gupta,Full Time,"SQL, Power BI, Excel"
11147,Isha Kapoor,Analytics,Data Analyst,Bengaluru,500560,2.9,29,Active,Excellent,8,2014,Pooja Kulkarni,Full Time,"Python, SQL, Pandas"
11148,Aditya Desai,Data Engineering,ETL Developer,Mumbai,571285,8.2,42,Active,Meets Expectations,4,2018,Isha Gupta,Full Time,"LLM, RAG, LangChain, Python"
11149,Simran Rao,Data Engineering,Senior Data Engineer,Delhi,705261,2.7,50,On Leave,Excellent,2,2023,Maya Khan,Contract,"SQL, Power BI, Excel"
11150,Tanvi Nair,Product,Associate Product Manager,Delhi,1920324,14.4,33,On Leave,Needs Improvement,8,2017,Ananya Kapoor,Contract,"Machine Learning, Python, Scikit-learn"
11151,Karan Kapoor,Marketing,Marketing Analyst,Noida,1602883,9.4,48,Active,Very Good,6,2026,Naina Khan,Full Time,"Java, Spring Boot, SQL"
11152,Tanvi Patel,Finance,Financial Analyst,Kolkata,1776598,12.4,23,Active,Excellent,7,2013,Simran Desai,Full Time,"Machine Learning, Python, Scikit-learn"
11153,Kabir Nair,Data Engineering,Data Platform Engineer,Delhi,2192031,1.0,58,Active,Good,2,2014,Ananya Gupta,Contract,"Python, SQL, Pandas"
11154,Manish Khan,Human Resources,HR Manager,Pune,1650837,4.8,22,Active,Excellent,3,2022,Tanvi Verma,Full Time,"Java, Spring Boot, SQL"
11155,Sneha Shah,Human Resources,People Operations Analyst,Bengaluru,846188,7.3,26,Active,Very Good,3,2014,Priya Gupta,Full Time,"AWS, Docker, Kubernetes"
11156,Arjun Patel,Cybersecurity,Security Engineer,Noida,2390151,6.1,48,Active,Good,4,2019,Vikram Sharma,Full Time,"Python, PySpark, AWS"
11157,Naina Khan,Marketing,Marketing Analyst,Bengaluru,1335101,1.8,23,On Leave,Good,4,2018,Manish Verma,Full Time,"Risk Analysis, Excel, SQL"
11158,Vikram Khan,Analytics,BI Analyst,Hyderabad,918577,6.6,33,Notice Period,Good,5,2014,Karan Khan,Full Time,"Java, Spring Boot, SQL"
11159,Priya Gupta,Data Engineering,Senior Data Engineer,Hyderabad,674157,1.0,51,Active,Meets Expectations,8,2022,Arjun Singh,Full Time,"SQL, Power BI, Excel"
11160,Rohan Sharma,Technology,Software Engineer,Ahmedabad,1062586,6.8,32,On Leave,Meets Expectations,7,2012,Manish Nair,Full Time,"Data Governance, SQL, Collibra"
11161,Aditya Iyer,Human Resources,HR Analyst,Pune,768654,13.0,48,Active,Needs Improvement,7,2019,Priya Kapoor,Full Time,"Python, PySpark, AWS"
11162,Yash Rao,Marketing,Marketing Analyst,Noida,453001,2.4,28,Active,Excellent,1,2013,Ananya Kulkarni,Full Time,"Excel, SQL, Tableau"
11163,Kabir Iyer,Analytics,BI Analyst,Ahmedabad,580823,12.3,34,Active,Needs Improvement,5,2023,Isha Joshi,Full Time,"Python, SQL, Pandas"
11164,Aditi Patel,Technology,AI Engineer,Ahmedabad,1283878,12.4,33,On Leave,Good,3,2021,Siddharth Shah,Full Time,"Python, PySpark, AWS"
11165,Aditi Kapoor,Data Engineering,Data Platform Engineer,Delhi,2388382,1.1,39,Notice Period,Very Good,8,2026,Yash Gupta,Contract,"Python, PySpark, AWS"
11166,Priya Iyer,Sales,Sales Analyst,Delhi,1473855,14.2,54,Active,Very Good,5,2012,Maya Desai,Full Time,"AWS, Docker, Kubernetes"
11167,Dev Patel,Finance,Risk Analyst,Hyderabad,2226536,4.7,32,On Leave,Good,8,2016,Tanvi Joshi,Contract,"Machine Learning, Python, Scikit-learn"
11168,Maya Shah,Marketing,Growth Analyst,Bengaluru,1520368,8.6,55,Active,Needs Improvement,7,2025,Rohan Kapoor,Contract,"Data Governance, SQL, Collibra"
11169,Aditi Nair,Sales,Business Development Executive,Noida,522813,12.2,53,Active,Very Good,7,2018,Priya Joshi,Full Time,"Python, PySpark, AWS"
11170,Manish Kulkarni,Finance,Risk Analyst,Ahmedabad,1766674,1.4,27,Notice Period,Needs Improvement,3,2016,Aditi Kapoor,Full Time,"AWS, Docker, Kubernetes"
11171,Arjun Sharma,Finance,Financial Analyst,Kolkata,1008565,14.6,51,Active,Good,7,2014,Manish Gupta,Full Time,"SQL, Power BI, Excel"
11172,Karan Verma,Human Resources,Talent Partner,Gurugram,1225690,9.4,47,Active,Good,2,2011,Rahul Shah,Full Time,"Machine Learning, Python, Scikit-learn"
11173,Harsh Iyer,Analytics,Business Analyst,Gurugram,1440514,7.4,29,Notice Period,Excellent,8,2025,Naina Patel,Full Time,"Machine Learning, Python, Scikit-learn"
11174,Shreya Rao,Human Resources,Talent Partner,Bengaluru,1535362,5.2,57,Notice Period,Good,8,2021,Aditi Kulkarni,Contract,"Python, SQL, Pandas"
11175,Rahul Kulkarni,Finance,Risk Analyst,Kolkata,1001847,4.7,33,Active,Needs Improvement,4,2016,Karan Joshi,Contract,"Risk Analysis, Excel, SQL"
11176,Priya Rao,Operations,Process Analyst,Kolkata,1779070,5.7,46,On Leave,Excellent,2,2022,Harsh Singh,Full Time,"Risk Analysis, Excel, SQL"
11177,Meera Nair,Finance,Finance Manager,Pune,795430,11.3,25,Active,Good,3,2017,Priya Shah,Full Time,"Python, SQL, Pandas"
11178,Arjun Kapoor,Human Resources,HR Manager,Hyderabad,747217,9.5,33,Active,Needs Improvement,4,2025,Naina Joshi,Full Time,"Data Governance, SQL, Collibra"
11179,Aditi Nair,Sales,Sales Analyst,Delhi,1704653,11.4,21,Active,Good,8,2020,Kavya Kapoor,Full Time,"Risk Analysis, Excel, SQL"
11180,Tanvi Gupta,Human Resources,HR Manager,Noida,1824271,0.7,26,Active,Very Good,3,2023,Manish Sharma,Full Time,"Java, Spring Boot, SQL"
11181,Yash Iyer,Product,Associate Product Manager,Delhi,1721473,7.5,27,On Leave,Good,6,2014,Simran Joshi,Contract,"Python, SQL, Pandas"
11182,Harsh Sharma,Analytics,Business Analyst,Bengaluru,1321320,4.8,52,Active,Needs Improvement,3,2016,Arjun Desai,Full Time,"AWS, Docker, Kubernetes"
11183,Neha Joshi,Analytics,BI Analyst,Chennai,1603368,3.6,43,Active,Meets Expectations,5,2021,Manish Joshi,Contract,"Excel, SQL, Tableau"
11184,Yash Sharma,Sales,Sales Analyst,Hyderabad,1373247,1.1,56,Notice Period,Meets Expectations,1,2016,Meera Mehta,Contract,"Data Governance, SQL, Collibra"
11185,Yash Iyer,Product,Associate Product Manager,Hyderabad,1638864,12.7,39,On Leave,Very Good,5,2022,Neha Shah,Full Time,"Python, PySpark, AWS"
11186,Rahul Desai,Operations,Operations Manager,Chennai,1315284,11.5,31,Active,Excellent,5,2025,Vikram Mehta,Full Time,"Risk Analysis, Excel, SQL"
11187,Dev Nair,Analytics,Senior Data Analyst,Mumbai,482525,13.0,28,Active,Very Good,8,2014,Arjun Joshi,Full Time,"Java, Spring Boot, SQL"
11188,Meera Singh,Data Engineering,Senior Data Engineer,Pune,475218,14.2,29,Active,Excellent,4,2013,Shreya Nair,Full Time,"LLM, RAG, LangChain, Python"
11189,Rohan Rao,Product,Product Analyst,Delhi,1771786,3.9,48,Active,Good,5,2025,Nikhil Patel,Full Time,"LLM, RAG, LangChain, Python"
11190,Rohan Nair,Data Engineering,ETL Developer,Mumbai,1787875,1.3,54,Notice Period,Meets Expectations,3,2018,Neha Nair,Full Time,"Java, Spring Boot, SQL"
11191,Ananya Gupta,Technology,ML Engineer,Bengaluru,2219020,13.3,28,Active,Meets Expectations,5,2023,Simran Joshi,Full Time,"Python, SQL, Pandas"
11192,Maya Verma,Human Resources,Talent Partner,Noida,1462170,12.4,45,Notice Period,Meets Expectations,6,2016,Aditi Khan,Full Time,"Machine Learning, Python, Scikit-learn"
11193,Neha Rao,Human Resources,HR Analyst,Pune,511276,10.7,46,Active,Very Good,2,2023,Pooja Kulkarni,Contract,"Risk Analysis, Excel, SQL"
11194,Harsh Patel,Data Engineering,ETL Developer,Noida,1708107,8.5,32,Active,Excellent,8,2014,Isha Verma,Full Time,"Python, SQL, Pandas"
11195,Aditi Iyer,Finance,Finance Manager,Kolkata,2111213,8.4,56,Active,Very Good,3,2025,Shreya Rao,Contract,"SQL, Power BI, Excel"
11196,Isha Kapoor,Marketing,Marketing Specialist,Ahmedabad,2121649,5.3,25,Active,Good,1,2016,Meera Mehta,Contract,"Risk Analysis, Excel, SQL"
11197,Karan Verma,Data Engineering,ETL Developer,Chennai,744081,7.5,55,Active,Needs Improvement,5,2016,Karan Sharma,Full Time,"LLM, RAG, LangChain, Python"
11198,Aditya Khan,Finance,Finance Manager,Hyderabad,1139661,5.5,51,On Leave,Meets Expectations,1,2016,Isha Kulkarni,Full Time,"Python, PySpark, AWS"
11199,Kabir Singh,Analytics,Business Analyst,Bengaluru,1102346,12.1,46,Active,Needs Improvement,7,2020,Maya Singh,Contract,"Java, Spring Boot, SQL"
11200,Aditya Singh,Technology,Software Engineer,Delhi,2324112,8.4,43,Active,Needs Improvement,1,2024,Meera Kapoor,Full Time,"AWS, Docker, Kubernetes"
11201,Kavya Shah,Sales,Sales Analyst,Delhi,933178,10.2,44,Notice Period,Very Good,7,2016,Yash Gupta,Contract,"Data Governance, SQL, Collibra"
11202,Priya Nair,Data Engineering,Data Platform Engineer,Hyderabad,925977,2.6,37,Active,Good,5,2026,Naina Gupta,Full Time,"Python, PySpark, AWS"
11203,Dev Rao,Human Resources,People Operations Analyst,Chennai,1918413,2.6,58,On Leave,Good,7,2013,Rahul Kapoor,Full Time,"Python, PySpark, AWS"
11204,Nikhil Shah,Analytics,BI Analyst,Ahmedabad,714844,13.4,52,Active,Very Good,7,2018,Neha Singh,Full Time,"Machine Learning, Python, Scikit-learn"
11205,Maya Mehta,Technology,Software Engineer,Ahmedabad,1297259,5.4,38,Active,Very Good,4,2014,Riya Sharma,Contract,"AWS, Docker, Kubernetes"
11206,Kabir Kulkarni,Marketing,Marketing Analyst,Bengaluru,553259,7.1,29,Active,Meets Expectations,1,2025,Rahul Khan,Full Time,"Data Governance, SQL, Collibra"
11207,Tanvi Sharma,Operations,Operations Analyst,Noida,692999,14.9,42,Active,Very Good,1,2023,Manish Khan,Full Time,"Excel, SQL, Tableau"
11208,Kavya Patel,Technology,AI Engineer,Ahmedabad,572647,5.4,26,Active,Excellent,6,2019,Siddharth Verma,Full Time,"AWS, Docker, Kubernetes"
11209,Pooja Joshi,Operations,Process Analyst,Noida,1919187,0.9,53,Notice Period,Needs Improvement,7,2021,Ananya Nair,Full Time,"Java, Spring Boot, SQL"
11210,Maya Khan,Product,Associate Product Manager,Mumbai,1074252,5.2,33,On Leave,Meets Expectations,1,2012,Harsh Kapoor,Contract,"Excel, SQL, Tableau"
11211,Rahul Nair,Data Engineering,Senior Data Engineer,Gurugram,1814998,7.6,33,Notice Period,Very Good,8,2017,Aarav Desai,Full Time,"Risk Analysis, Excel, SQL"
11212,Rahul Verma,Product,Product Operations Analyst,Hyderabad,1786130,11.3,38,Notice Period,Meets Expectations,4,2012,Sneha Desai,Full Time,"LLM, RAG, LangChain, Python"
11213,Arjun Nair,Technology,Software Engineer,Hyderabad,1147294,12.7,48,Active,Needs Improvement,7,2024,Yash Shah,Contract,"LLM, RAG, LangChain, Python"
11214,Riya Patel,Operations,Program Coordinator,Hyderabad,1422711,6.0,49,Active,Very Good,4,2024,Yash Iyer,Full Time,"Excel, SQL, Tableau"
11215,Tanvi Verma,Sales,Sales Manager,Kolkata,938565,8.9,31,Active,Meets Expectations,7,2022,Priya Mehta,Full Time,"Risk Analysis, Excel, SQL"
11216,Rohan Kapoor,Human Resources,People Operations Analyst,Bengaluru,1450185,3.4,47,Active,Excellent,5,2012,Simran Gupta,Contract,"Excel, SQL, Tableau"
11217,Siddharth Gupta,Data Engineering,Data Engineer,Hyderabad,1998243,3.7,46,Notice Period,Very Good,2,2014,Kavya Iyer,Full Time,"Data Governance, SQL, Collibra"
11218,Isha Nair,Analytics,Data Analyst,Bengaluru,2186629,6.1,26,Notice Period,Good,1,2022,Kabir Rao,Full Time,"Data Governance, SQL, Collibra"
11219,Priya Sharma,Analytics,Business Analyst,Bengaluru,795627,6.0,41,Active,Very Good,3,2026,Rahul Desai,Full Time,"Python, PySpark, AWS"
11220,Nikhil Nair,Technology,ML Engineer,Noida,1038810,4.4,35,On Leave,Excellent,2,2015,Kavya Gupta,Full Time,"SQL, Power BI, Excel"
11221,Naina Khan,Marketing,Marketing Specialist,Kolkata,1992609,8.8,36,Active,Very Good,2,2016,Varun Desai,Contract,"SQL, Power BI, Excel"
11222,Simran Desai,Analytics,BI Analyst,Delhi,1265642,6.3,33,Active,Very Good,4,2017,Varun Iyer,Full Time,"Risk Analysis, Excel, SQL"
11223,Maya Shah,Finance,Financial Analyst,Ahmedabad,1827055,13.3,25,Active,Meets Expectations,1,2015,Meera Desai,Full Time,"Machine Learning, Python, Scikit-learn"
11224,Pooja Shah,Data Engineering,Data Engineer,Delhi,1901435,1.8,57,Active,Excellent,3,2011,Meera Mehta,Full Time,"AWS, Docker, Kubernetes"
11225,Siddharth Kulkarni,Finance,Risk Analyst,Mumbai,1990221,2.0,38,Active,Needs Improvement,5,2018,Arjun Rao,Full Time,"Python, SQL, Pandas"
11226,Aditi Rao,Technology,Backend Developer,Kolkata,1650982,2.8,30,Active,Meets Expectations,6,2026,Shreya Verma,Full Time,"AWS, Docker, Kubernetes"
11227,Tanvi Gupta,Finance,FP&A Analyst,Chennai,539767,12.3,42,Active,Meets Expectations,6,2013,Karan Khan,Full Time,"Data Governance, SQL, Collibra"
11228,Varun Kulkarni,Human Resources,HR Analyst,Noida,2187661,10.8,58,On Leave,Very Good,4,2013,Shreya Shah,Full Time,"Data Governance, SQL, Collibra"
11229,Aarav Patel,Analytics,BI Analyst,Delhi,1066775,9.8,46,On Leave,Excellent,5,2019,Ananya Khan,Full Time,"Python, SQL, Pandas"
11230,Tanvi Patel,Technology,ML Engineer,Delhi,884443,8.9,58,Active,Good,8,2013,Nikhil Rao,Full Time,"Python, PySpark, AWS"
11231,Riya Kapoor,Data Engineering,Data Platform Engineer,Bengaluru,2066305,0.8,49,Active,Meets Expectations,2,2019,Nikhil Desai,Full Time,"Python, PySpark, AWS"
11232,Kavya Desai,Product,Associate Product Manager,Kolkata,1849063,1.8,34,On Leave,Meets Expectations,1,2011,Arjun Verma,Contract,"Machine Learning, Python, Scikit-learn"
11233,Rahul Patel,Technology,Software Engineer,Kolkata,2364166,6.4,48,On Leave,Very Good,3,2023,Rahul Singh,Full Time,"Machine Learning, Python, Scikit-learn"
11234,Sneha Verma,Cybersecurity,Security Analyst,Noida,945102,13.6,52,On Leave,Needs Improvement,7,2024,Harsh Nair,Contract,"Python, PySpark, AWS"
11235,Aarav Desai,Data Engineering,Senior Data Engineer,Bengaluru,1163920,4.7,37,Active,Needs Improvement,1,2020,Riya Khan,Full Time,"Java, Spring Boot, SQL"
11236,Riya Iyer,Data Engineering,Data Engineer,Kolkata,1324006,7.5,35,Active,Very Good,2,2013,Kavya Verma,Full Time,"Risk Analysis, Excel, SQL"
11237,Rahul Patel,Operations,Program Coordinator,Pune,805113,6.4,51,Active,Good,5,2016,Karan Nair,Full Time,"Data Governance, SQL, Collibra"
11238,Manish Khan,Sales,Sales Analyst,Kolkata,863938,3.9,27,Active,Good,7,2022,Aditi Iyer,Full Time,"Python, PySpark, AWS"
11239,Tanvi Rao,Sales,Account Executive,Hyderabad,1849504,9.9,42,Active,Very Good,7,2013,Karan Desai,Full Time,"Data Governance, SQL, Collibra"
11240,Pooja Khan,Operations,Operations Manager,Delhi,884084,7.7,44,Active,Excellent,4,2016,Tanvi Gupta,Contract,"Python, PySpark, AWS"
11241,Vikram Gupta,Product,Product Manager,Gurugram,1419099,12.3,44,Active,Meets Expectations,2,2017,Ananya Kapoor,Contract,"Machine Learning, Python, Scikit-learn"
11242,Vikram Desai,Marketing,Marketing Specialist,Gurugram,1408227,12.1,23,Active,Good,8,2025,Sneha Patel,Contract,"Data Governance, SQL, Collibra"
11243,Isha Rao,Product,Product Manager,Hyderabad,2016232,12.9,22,Active,Good,3,2020,Kabir Joshi,Full Time,"Java, Spring Boot, SQL"
11244,Aarav Khan,Operations,Operations Analyst,Kolkata,784303,9.0,57,Notice Period,Excellent,1,2023,Kavya Desai,Full Time,"Excel, SQL, Tableau"
11245,Neha Shah,Data Engineering,Data Engineer,Gurugram,1621505,6.2,50,On Leave,Good,5,2021,Simran Shah,Contract,"Python, SQL, Pandas"
11246,Kavya Kapoor,Sales,Sales Manager,Pune,1215809,8.3,32,Active,Very Good,1,2026,Tanvi Desai,Full Time,"Machine Learning, Python, Scikit-learn"
11247,Pooja Gupta,Technology,ML Engineer,Bengaluru,1825715,3.2,57,Active,Good,7,2015,Kabir Mehta,Full Time,"Excel, SQL, Tableau"
11248,Meera Shah,Analytics,BI Analyst,Mumbai,1014810,2.4,54,Active,Good,4,2013,Meera Iyer,Full Time,"Machine Learning, Python, Scikit-learn"
11249,Neha Desai,Data Engineering,Senior Data Engineer,Pune,1795036,4.9,48,On Leave,Excellent,6,2025,Aditya Sharma,Full Time,"Java, Spring Boot, SQL"
11250,Aditya Nair,Cybersecurity,Cybersecurity Engineer,Kolkata,2269585,8.1,29,Active,Very Good,3,2017,Simran Gupta,Contract,"Data Governance, SQL, Collibra"
11251,Yash Mehta,Sales,Business Development Executive,Gurugram,800069,12.1,46,Active,Meets Expectations,3,2014,Rahul Nair,Contract,"Java, Spring Boot, SQL"
11252,Priya Kapoor,Finance,FP&A Analyst,Mumbai,1318430,12.0,33,Active,Very Good,3,2025,Karan Kulkarni,Contract,"Data Governance, SQL, Collibra"
11253,Simran Verma,Sales,Sales Analyst,Delhi,1352680,10.2,32,Active,Meets Expectations,1,2019,Naina Verma,Contract,"Machine Learning, Python, Scikit-learn"
11254,Nikhil Khan,Cybersecurity,Security Engineer,Mumbai,2312646,10.2,36,Notice Period,Good,6,2025,Karan Patel,Contract,"SQL, Power BI, Excel"
11255,Yash Patel,Product,Associate Product Manager,Bengaluru,2253512,8.2,37,On Leave,Very Good,2,2023,Priya Kapoor,Contract,"LLM, RAG, LangChain, Python"
11256,Arjun Kapoor,Operations,Process Analyst,Kolkata,1779751,4.6,30,On Leave,Excellent,3,2025,Neha Khan,Full Time,"Machine Learning, Python, Scikit-learn"
